,id,created_at,text,rating,timestamp
1077,925452385769594880,2017-10-31 20:00:17,I know it’s Halloween. But we still only rate dogs. Please don’t send in Jubilant Land Octopi. Thank you... 12/10 https://t.co/huOGfO2pE1,12.0,1509480017.0
1078,925437303006228480,2017-10-31 19:00:21,"Atlas is back and this time he’s a mummy. A simple, yet effective costume. 13/10 would absolutely still pet https://t.co/UOvNNB1H6o",13.0,1509476421.0
1079,925422152643252224,2017-10-31 18:00:09,This is Sophie. She’s a unicorg. Worked really hard on her costume. Hopes you like it. 13/10 magical af https://t.co/3HKNQnS0fi,13.0,1509472809.0
1080,925407108304068608,2017-10-31 17:00:22,Say hello to Oliver. He was born for this holiday. Naturally spooky as h*ck. 14/10 no costume necessary https://t.co/i2WQlbcClc,14.0,1509469222.0
1083,925391981131448320,2017-10-31 16:00:15,This is Juke. He dressed pup as @chancetherapper. Hat and all. Favorite song is Cocoa Pupper Kisses. 13/10 would to… https://t.co/TT0EVCCup2,13.0,1509465615.0
1088,925049916346449920,2017-10-30 17:21:01,Meet Molly and Maggie. They are co-branch managers. Tend to struggle w division of responsibilities. Both 12/10 one… https://t.co/L0OILQrDgG,12.0,1509384061.0
1095,924304816008060929,2017-10-28 16:00:15,This is Levi. He tied that tie himself. H*ckin spiffy af. Was hoping you’d accept his rose. 13/10… https://t.co/qdyJw7WHqg,13.0,1509206415.0
1106,923963382683889664,2017-10-27 17:23:31,RT @dog_rates: Vine will be deeply missed. This was by far my favorite one. 14/10 https://t.co/roqIxCvEB3,14.0,1509125011.0
1109,923943451883982848,2017-10-27 16:04:19,"Meet Noah. He ate a sock, and while in surgery to remove it a tumor was found. 13/10 help him say h*ck cancer below… https://t.co/7qhmOsxaFw",13.0,1509120259.0
1122,923338689715032064,2017-10-26 00:01:13,This is Archibald. He broke out his favorite xmas pajamas a little early this year. Remarkably puppared. 13/10 woul… https://t.co/JGbzyHWhHY,13.0,1508976073.0
1125,923218182554480644,2017-10-25 16:02:21,This is Billy. He yells at cups. 12/10 would support https://t.co/WbTxqWLOsP,12.0,1508947341.0
1135,922859076010246144,2017-10-24 16:15:24,This is Sawyer. He’s debuting his new candy corn bow tie. Anxious to know what you think of it. 13/10 festive as h*… https://t.co/sKseZPDV4i,13.0,1508861724.0
1136,922613747272871937,2017-10-24 00:00:33,"Guys, please don’t send in Frosty Suburban Yard Bears. We only rate dogs. Thank you... 13/10 would sneak a snug https://t.co/ljDHqWOkSq",13.0,1508803233.0
1151,921749287188488192,2017-10-21 14:45:29,RT @CelesteKatzNYC: Pebs is actually *turning the pages* of the @dog_rates book with her snoot. 14/10 always knew she was a genius and this…,14.0,1508597129.0
1166,921164155155107843,2017-10-20 00:00:23,This is Rey. She’s a very puptective doggo mommo. Will grrbork bork at any potential threat. 13/10 heartwarming as… https://t.co/1zWQr57zvY,13.0,1508457623.0
1181,921047929363881984,2017-10-19 16:18:33,This is Ludo. He retreats to his comfort barrel whenever the world around him starts to suck. 13/10 would politely… https://t.co/UUJdJN8kKD,13.0,1508429913.0
1184,920799929982783491,2017-10-18 23:53:05,This is Jeffrey. He’s not like other dogs. Short snoot. Quite aggressive. Hops at random. Charges cameras. 11/10 wo… https://t.co/B32zotKsZ3,11.0,1508370785.0
1190,920444216559403013,2017-10-18 00:19:36,This is Oliver. Someone has to hold his head pup when he gets tired. 13/10 would volunteer as tribute https://t.co/xKbXgfGXzf,13.0,1508285976.0
1197,919971499699851265,2017-10-16 17:01:12,This is Nigel. He has already pupfected his handshake finger nibble combo. A classic young puppo move. 13/10 would… https://t.co/TRYugVGxzj,13.0,1508173272.0
1198,919723715222540288,2017-10-16 00:36:36,This is Bear. He can hear a butterfly burp from half a mile away. 12/10 would alternate boops and belly rubs https://t.co/eDK4CetlG0,12.0,1508114196.0
1207,918153883318398976,2017-10-11 16:38:38,This is Winston. He was invited to speak at a very exclusive black tie puptional anti-thunder event. 13/10 snazzy a… https://t.co/ArrRgj44TQ,13.0,1507739918.0
1213,917780427594747904,2017-10-10 15:54:40,This is Pippa. She’s just happy to be here. Thankful to be included. Hopes your day is going very well. 13/10 thank… https://t.co/00HgskDk2J,13.0,1507650880.0
1222,917421603826302977,2017-10-09 16:08:49,This is Maddie. She’s been puparing her costume all year. Has graciously given us a sneak preview. 13/10 the hero w… https://t.co/kbZ7Nxrb6j,13.0,1507565329.0
1225,917172603026071553,2017-10-08 23:39:23,This is Piper. She just had her first bath. Wondering what the h*ck that was all about. 12/10 would hug to dry https://t.co/abwkRn9nq0,12.0,1507505963.0
1232,917082461691097088,2017-10-08 17:41:12,RT @dog_rates: This is Darrel. He just robbed a 7/11 and is in a high speed police chase. Was just spotted by the helicopter 10/10 https://…,10.0,1507484472.0
1234,916814363700408320,2017-10-07 23:55:52,Say hello to Pippa. She had the perfect day at the park. Was told there was a rainbow. Nearly kissed a duck. 13/10… https://t.co/TRFE55JOcB,13.0,1507420552.0
1247,916327531858493440,2017-10-06 15:41:22,This is Keno. He was rescued from hurricane harvey but not before injuring his back right zoomer. 12/10 help below:… https://t.co/tApvX8cKWF,12.0,1507304482.0
1255,915978375193399298,2017-10-05 16:33:57,This is Steve. His mlem game is off the charts. Sustained full nose coverage. Unheard of in the industry. 14/10 abs… https://t.co/N2DCaON9n5,14.0,1507221237.0
1263,915705926849646592,2017-10-04 22:31:20,This is Blue. She thinks her favorite white ball got stuck in the sky. 13/10 (vid by Jessica Raspbury) https://t.co/L5imVJpyeP,13.0,1507156280.0
1272,915614494117761025,2017-10-04 16:28:01,Meet Sidney. It’s her first time wearing her new bow tie in puplic. Worried what you think of it. 13/10 it’s marvel… https://t.co/TFDgYXKSKi,13.0,1507134481.0
1275,915380711913328641,2017-10-04 00:59:03,"This is Lucy. She is a skater girl, she said see ya later boy. She was way too good for him. 13/10 would kickflip i… https://t.co/R9ZknL0s27",13.0,1507078743.0
1297,915247305887973376,2017-10-03 16:08:56,"RT @rrhoover: Finally, some good news this week.

@dog_rates launched a book. 13/10. 🐶

https://t.co/6Pb10fBS68 https://t.co/QKzUsqEdL6",13.0,1507046936.0
1306,914883359830142976,2017-10-02 16:02:45,This is Dunston. He claims that if you connect the dots on his nose it spells out “best boy.” 13/10 wont argue with… https://t.co/VwVZzkxmDP,13.0,1506960165.0
1312,914614341269360646,2017-10-01 22:13:46,Meet Maia. She’s incredibly deadly. Will rip your whole h*ckin arm off. Always feels guilty afterwards tho. 12/10 w… https://t.co/Hh4d1QRETL,12.0,1506896026.0
1323,913931394333765633,2017-09-30 00:59:59,RT @dog_rates: This is Misha. She waves goodbye to her owner everyday before he leaves. 14/10 would hurry back (vid by Dimitri Haddad) http…,14.0,1506733199.0
1332,913795669407694853,2017-09-29 16:00:39,This is Gulliver. He went from smol optimistic boy to “holy h*ck is that tongue even legal” boy. 13/10 quite the gl… https://t.co/qcIeO00y7w,13.0,1506700839.0
1338,913554818140135424,2017-09-29 00:03:36,This is Bodie. He has stumbled puppon a truly magical item. It’s given him power he’s never known. 13/10 (IG: charl… https://t.co/2iVyWO4fQ9,13.0,1506643416.0
1341,913436080363499520,2017-09-28 16:11:47,This is Nalu. I’m hearing repawts that he’s very nice and extremely susceptible to noggin pats. 13/10 would tell st… https://t.co/8DOzYp8BBM,13.0,1506615107.0
1346,913192269582397445,2017-09-28 00:02:58,This is Chester. His right ear is haunted. Rather unfortunate. Should pawbably cleanse his aura. 12/10 would absolu… https://t.co/JxJoLPSQ2r,12.0,1506556978.0
1349,913080311604531200,2017-09-27 16:38:05,This is Frost. He tried to wish on a dandelion but sneezed instead. 13/10 happens to the best of us https://t.co/KH28gDxGoO,13.0,1506530285.0
1355,912710395210629120,2017-09-26 16:08:10,This is Cooper. He hasn’t been pupperly assembled yet. Still very good. 13/10 https://t.co/Y8s9XjEmhJ,13.0,1506442090.0
1361,912484993355698177,2017-09-26 01:12:30,This is Alika. She’s a Cumulus Floofalus. Very rare. Only a few remain in the wild. Seen here mid mlem. 13/10 would… https://t.co/CiNtCAbDzW,13.0,1506388350.0
1367,912342567651565569,2017-09-25 15:46:33,This is Loki. He's having some good boy tests run today. Being very brave even tho he's a wee bit nervous. 12/10 wo… https://t.co/fPwK9vONQm,12.0,1506354393.0
1379,912102028402417664,2017-09-24 23:50:44,Meet Bubbles. She's never had a bath. Seems ok with that. Background pup is also a star. 13/10 would give the world… https://t.co/XWWfiR4QIE,13.0,1506297044.0
1382,911694821986832385,2017-09-23 20:52:38,This is Boudreaux. He is an elder doggo. H*ckin wise for sure. Seen here pondering the nature of goodboyness. 13/10… https://t.co/BYemvjGmPx,13.0,1506199958.0
1387,911381420475641857,2017-09-23 00:07:17,This is Bella. She's not going to move for the entire season. Unless it's to help carve a pupkin. 12/10 officially… https://t.co/EFILFOm76y,12.0,1506125237.0
1414,910654401488015360,2017-09-20 23:58:23,This is Athena. Today was a very special day for her. She finally met her birth mother. Heartwarming as h*ck. 13/10… https://t.co/0ePVGVESJT,13.0,1505951903.0
1417,910547704534720513,2017-09-20 16:54:24,"RT @dog_rates: ""Good afternoon class today we're going to learn what makes a good boy so good"" 13/10 https://t.co/f1h2Fsalv9",13.0,1505926464.0
1426,910177273894117376,2017-09-19 16:22:27,This is Max. He greatly puppreciates you covering him pup. Was getting quite chilly living a snoodless life. 12/10… https://t.co/o5wDzbDEgw,12.0,1505838147.0
1434,909574964633853952,2017-09-18 00:29:05,"This is Furzey. He heard you say ""first one to come here is the goodest boy"" 13/10 https://t.co/S8hbNXu5GQ",13.0,1505694545.0
1437,909478804065841152,2017-09-17 18:06:58,"This is Bandit. I only knew him for a few months, but he made me (and many of you) smile on our worst days. 14/10 r… https://t.co/lR7SoVxScL",14.0,1505671618.0
1448,908847183860060161,2017-09-16 00:17:08,RT @dog_rates: When you watch your owner call another dog a good boy but then they turn back to you and say you're a great boy. 13/10 https…,13.0,1505521028.0
1452,908736755880382464,2017-09-15 16:58:20,This...is a Nonconfrontational Portuguese River Bear. We only rate dogs. Please only send in dogs ...12/10 would be… https://t.co/KJ1nj1ghm3,12.0,1505494700.0
1458,908489624619769861,2017-09-15 00:36:20,This is Buster. He only knows how to take super suggestive selfies. Flirtatious af. 12/10 would never leave on open https://t.co/Zf9N0bnVcn,12.0,1505435780.0
1465,908359705004736512,2017-09-14 16:00:04,This is Stone. He likes to wear socks outside. It's a questionable lifestyle but I support it. 13/10 would pat head… https://t.co/klm0dxHxwc,13.0,1505404804.0
1470,908349937062117376,2017-09-14 15:21:15,RT @ElenaPo79366624: @dog_rates Teddy Bear thinks the new #weratedogs book is pawsome! 13/10 would recommend reading https://t.co/g9UdunMYQQ,13.0,1505402475.0
1476,908123247547502592,2017-09-14 00:20:28,This is Pavlov. He just graduated. Has big dreams and will absolutely achieve them. 13/10 classically conditioned t… https://t.co/yjPkLPiqY9,13.0,1505348428.0
1483,908035301209239552,2017-09-13 18:31:00,HE LOOKS FANTASTIC IT WAS A NECESSARY PURCHASE. 13/10 https://t.co/4o5SQGAMHE,13.0,1505327460.0
1495,907997935417397249,2017-09-13 16:02:32,This is Charlie. He's addicted to broccoli. It's tearing his family apart. Won't admit he has a problem. 11/10 we'r… https://t.co/vXoJRzdNGa,11.0,1505318552.0
1498,907736833618059264,2017-09-12 22:45:00,Here's a doggo who's rather h*ckin startled by the moving stairs. Puppreciates the assistance good sir. 14/10 https://t.co/c74xxEs51B,14.0,1505256300.0
1504,907635931636752384,2017-09-12 16:04:03,This is Hugo. He is now the rightful owner of your shoe. No take backs. 13/10 would offer a spoonful of peanut butt… https://t.co/uSwN6aEhCq,13.0,1505232243.0
1514,907272188641902594,2017-09-11 15:58:40,Here is a puppo with a paw print on her nose. 13/10 would boop/high five https://t.co/Uh67zlitK0,13.0,1505145520.0
1516,907240912149008384,2017-09-11 13:54:23,"RT @dog_rates: After so many requests, this is Bretagne. She was the last surviving 9/11 search dog, and our second ever 14/10. RIP https:/…",14.0,1505138063.0
1518,907034309718147072,2017-09-11 00:13:25,"The is Lilly, Izzy, and Nacho. They are embracing their frankfurter figures. 13/10 for all. Would boop consecutively https://t.co/sqRcot8XXC",13.0,1505088805.0
1531,906314328680402944,2017-09-09 00:32:29,This is Cooper. He built the picket fence himself. Needed a break from the rest of the world. 13/10 relatable af https://t.co/rVqmXrpUae,13.0,1504917149.0
1541,905824321540673536,2017-09-07 16:05:22,This is Apollo. He knows he's h*ckin handsome. Stud status achieved. 12/10 would wink back https://t.co/QbEb0I1J9z,12.0,1504800322.0
1542,905583953133920257,2017-09-07 00:10:14,This is Willow. She's training to be the best service puppo she can be. 14/10 would untangle leash so she can get b… https://t.co/sc0cqdl3md,14.0,1504743014.0
1555,905222050297643008,2017-09-06 00:12:09,Here is a doggo before and after being presented with stick. 13/10 would throw but never take https://t.co/JapvU80fqI,13.0,1504656729.0
1559,905175402502660096,2017-09-05 21:06:47,RUPERT OMG I LOVE YOU TOO DO NOT BE DISCOURAGED YOU ARE WONDERFUL 12/10 https://t.co/L1zCk7qsb8,12.0,1504645607.0
1567,905098956430086144,2017-09-05 16:03:01,Say hello to Rush. He discovered a secret snooze spot. Trusts you not to tell anyone about it. 12/10 sweet DREAMs p… https://t.co/JilQEcLcuU,12.0,1504627381.0
1570,905079268476145665,2017-09-05 14:44:47,THIS 👏 IS 👏 WHAT 👏 PROGRESS 👏 LOOKS 👏 LIKE 👏 13/10 https://t.co/XOZEHvTK1X,13.0,1504622687.0
1581,904495094014861312,2017-09-04 00:03:29,This is Lucy. She's trying to learn how to smile. Doing her absolute best. 12/10 that's all we can ask for https://t.co/Xr27tY6VKT,12.0,1504483409.0
1586,904363433650515968,2017-09-03 15:20:19,RT @GadGooner: 13/10 would park on this level. @dog_rates https://t.co/54VXTc0nkd,13.0,1504452019.0
1593,904128876116410369,2017-09-02 23:48:16,This is Sawyer. He discovered a way to make sure he's first to welcome you home. 13/10 h*ckin thoughtful https://t.co/TjA8ThEJ7R,13.0,1504396096.0
1609,903288181222772736,2017-08-31 16:07:39,This is Bentley. He's very puptective of his bear son. Doesn't let him out of sight. 13/10 fatherly af https://t.co/usiu6B8GWB,13.0,1504195659.0
1614,903047250515025922,2017-08-31 00:10:16,Meet Lily. This is where she goes when the smoke detector batteries die. Not dealing with that h*ckery. 13/10 would… https://t.co/GHCCkP9b5P,13.0,1504138216.0
1619,902923889638072321,2017-08-30 16:00:05,This is Misha. She waves goodbye to her owner everyday before he leaves. 14/10 would hurry back (vid by Dimitri Had… https://t.co/ZLLQvuaCA6,14.0,1504108805.0
1628,902561653547552769,2017-08-29 16:00:41,Say hello to Chuck. His dream is to take a picture on every rock. Great start so far. 12/10 would support him always https://t.co/9uAS16dT0U,12.0,1504022441.0
1629,902322102602227712,2017-08-29 00:08:48,This is Charlie. He has many admirers. Does his best to stay humble. 14/10 would be an honor to pet https://t.co/iV8T25EWBi,14.0,1503965328.0
